Order_ID,Order_Date,Customer_Name,Gender,Age,City,State,Category,Product,Quantity,Price,Discount,Sales,Profit,Payment_Mode,Region
101761,2025-10-06,Sneha,Female,53,Pune,Maharashtra,Grocery,Rice,2,1200,25,1800.0,252.29,Cash,West
101762,2025-11-17,Aman,Male,57,Delhi,Delhi,Electronics,Laptop,3,55000,10,148500.0,21473.02,Cash,North
101763,2025-11-08,Neha,Male,30,Lucknow,Uttar Pradesh,Grocery,Sugar,5,600,10,2700.0,610.49,Card,North
101764,2025-11-27,Rohit,Male,45,Jaipur,Rajasthan,Furniture,Bed,4,32000,15,108800.0,23064.21,UPI,North
101765,2025-03-20,Sneha,Male,30,Patna,Bihar,Electronics,Laptop,4,55000,25,165000.0,31992.48,UPI,East
101766,2025-06-20,Sneha,Female,49,Mumbai,Maharashtra,Furniture,Bed,3,32000,15,81600.0,9680.47,UPI,West
101767,2025-12-22,Pooja,Male,54,Patna,Bihar,Electronics,Smartwatch,3,5000,10,13500.0,1607.23,NetBanking,East
101768,2025-11-01,Riya,Male,27,Kolkata,West Bengal,Clothing,Jeans,2,2200,15,3740.0,385.83,UPI,East
101769,2025-08-07,Ankit,Male,42,Jaipur,Rajasthan,Furniture,Chair,1,3500,25,2625.0,548.72,UPI,North
101770,2025-11-21,Neha,Female,19,Mumbai,Maharashtra,Electronics,Smartwatch,5,5000,20,20000.0,1681.7,NetBanking,West
101771,2025-09-18,Simran,Female,40,Patna,Bihar,Grocery,Tea,2,450,0,900.0,115.83,NetBanking,East
101772,2025-01-01,Sneha,Female,18,Delhi,Delhi,Furniture,Chair,1,3500,20,2800.0,575.31,UPI,North
101773,2025-08-07,Karan,Male,41,Jaipur,Rajasthan,Grocery,Rice,2,1200,5,2280.0,490.41,Card,North
101774,2025-12-17,Priya,Male,22,Hyderabad,Telangana,Furniture,Chair,1,3500,20,2800.0,449.1,UPI,South
101775,2025-04-28,Simran,Male,18,Kolkata,West Bengal,Clothing,Shoes,4,2800,20,8960.0,1532.72,Cash,East
101776,2025-09-25,Rohit,Male,36,Patna,Bihar,Electronics,Smartwatch,5,5000,15,21250.0,2171.87,Card,East
101777,2025-10-24,Aman,Female,22,Delhi,Delhi,Clothing,Jeans,5,2200,5,10450.0,1052.17,Card,North
101778,2025-04-07,Ayush,Male,26,Pune,Maharashtra,Grocery,Tea,4,450,15,1530.0,212.43,NetBanking,West
101779,2025-02-06,Ayush,Male,41,Kolkata,West Bengal,Clothing,Shoes,2,2800,20,4480.0,423.21,UPI,East
101780,2025-12-24,Priya,Female,46,Lucknow,Uttar Pradesh,Grocery,Rice,2,1200,5,2280.0,252.44,NetBanking,North
101781,2025-05-21,Priya,Female,22,Mumbai,Maharashtra,Clothing,Shoes,2,2800,20,4480.0,727.15,Card,West
101782,2025-06-14,Ankit,Female,45,Bengaluru,Karnataka,Grocery,Oil,5,1800,20,7200.0,894.84,NetBanking,South
101783,2025-08-07,Ankit,Male,37,Hyderabad,Telangana,Grocery,Tea,4,450,15,1530.0,180.27,Cash,South
101784,2025-07-29,Aman,Male,50,Bengaluru,Karnataka,Clothing,Jacket,3,3500,5,9975.0,1383.61,UPI,South
101785,2025-09-14,Ankit,Male,52,Pune,Maharashtra,Furniture,Table,5,6500,5,30875.0,3145.43,UPI,West
101786,2025-01-14,Sneha,Female,31,Jaipur,Rajasthan,Furniture,Bed,5,32000,0,160000.0,21824.65,Card,North
101787,2025-09-29,Neha,Male,43,Patna,Bihar,Grocery,Oil,1,1800,20,1440.0,175.1,Cash,East
101788,2025-09-24,Aman,Female,47,Lucknow,Uttar Pradesh,Clothing,Shoes,1,2800,0,2800.0,655.49,Card,North
101789,2025-09-16,Pooja,Male,50,Hyderabad,Telangana,Clothing,Shoes,5,2800,25,10500.0,1621.54,Cash,South
101790,2025-06-25,Ayush,Male,54,Pune,Maharashtra,Grocery,Oil,4,1800,5,6840.0,907.03,Cash,West
101791,2025-02-22,Karan,Male,60,Hyderabad,Telangana,Grocery,Oil,2,1800,10,3240.0,494.12,Card,South
101792,2025-06-21,Neha,Male,18,Kolkata,West Bengal,Electronics,Smartwatch,4,5000,5,19000.0,1559.54,UPI,East
101793,2025-04-13,Ankit,Male,39,Hyderabad,Telangana,Furniture,Chair,2,3500,20,5600.0,765.27,UPI,South
101794,2025-08-21,Sneha,Male,28,Lucknow,Uttar Pradesh,Grocery,Tea,2,450,20,720.0,116.23,UPI,North
101795,2025-02-27,Pooja,Male,41,Kolkata,West Bengal,Furniture,Table,1,6500,10,5850.0,505.13,NetBanking,East
101796,2025-11-06,Karan,Female,30,Patna,Bihar,Electronics,Smartwatch,4,5000,15,17000.0,3361.66,Cash,East
101797,2025-05-13,Sneha,Female,52,Hyderabad,Telangana,Electronics,Headphones,2,2500,0,5000.0,1017.2,UPI,South
101798,2025-07-02,Neha,Female,26,Bengaluru,Karnataka,Electronics,Smartwatch,4,5000,0,20000.0,4648.15,NetBanking,South
101799,2025-12-14,Neha,Female,35,Jaipur,Rajasthan,Grocery,Sugar,5,600,25,2250.0,553.58,NetBanking,North
101800,2025-12-26,Ankit,Male,40,Lucknow,Uttar Pradesh,Furniture,Bed,3,32000,10,86400.0,9910.78,NetBanking,North
101801,2025-02-26,Neha,Female,27,Delhi,Delhi,Electronics,Mobile,1,18000,20,14400.0,2558.13,UPI,North
101802,2025-08-03,Ayush,Male,41,Delhi,Delhi,Clothing,Jacket,3,3500,25,7875.0,1307.61,UPI,North
101803,2025-07-05,Neha,Male,52,Pune,Maharashtra,Electronics,Mobile,1,18000,5,17100.0,3031.56,UPI,West
101804,2025-12-07,Simran,Female,56,Delhi,Delhi,Clothing,Shirt,5,1200,10,5400.0,515.36,Card,North
101805,2025-03-27,Rahul,Male,31,Mumbai,Maharashtra,Clothing,Shirt,1,1200,0,1200.0,164.35,UPI,West
101806,2025-06-22,Aman,Male,46,Jaipur,Rajasthan,Furniture,Chair,2,3500,10,6300.0,1081.43,UPI,North
101807,2025-09-01,Ayush,Male,56,Hyderabad,Telangana,Clothing,Jeans,5,2200,20,8800.0,1637.67,Card,South
101808,2025-06-10,Pooja,Male,47,Mumbai,Maharashtra,Electronics,Mobile,1,18000,10,16200.0,3246.1,UPI,West
101809,2025-04-25,Simran,Female,59,Lucknow,Uttar Pradesh,Grocery,Rice,4,1200,10,4320.0,894.98,Cash,North
101810,2025-09-23,Simran,Female,39,Kolkata,West Bengal,Furniture,Sofa,4,25000,0,100000.0,12350.44,UPI,East
101811,2025-06-02,Karan,Female,23,Jaipur,Rajasthan,Grocery,Oil,4,1800,5,6840.0,763.37,Cash,North
101812,2025-06-21,Simran,Male,18,Pune,Maharashtra,Furniture,Bed,1,32000,20,25600.0,6288.78,UPI,West
101813,2025-12-22,Rahul,Female,29,Delhi,Delhi,Clothing,Jacket,3,3500,15,8925.0,1521.33,Cash,North
101814,2025-11-23,Priya,Male,37,Hyderabad,Telangana,Grocery,Tea,5,450,20,1800.0,369.59,Card,South
101815,2025-11-17,Priya,Female,21,Jaipur,Rajasthan,Furniture,Table,2,6500,10,11700.0,947.67,UPI,North
101816,2025-12-30,Priya,Female,50,Kolkata,West Bengal,Furniture,Bed,2,32000,15,54400.0,11033.49,Card,East
101817,2025-08-23,Riya,Female,29,Delhi,Delhi,Electronics,Headphones,3,2500,0,7500.0,1375.63,Cash,North
101818,2025-11-20,Sneha,Male,51,Kolkata,West Bengal,Electronics,Mobile,1,18000,25,13500.0,1798.82,UPI,East
101819,2025-01-13,Karan,Male,28,Lucknow,Uttar Pradesh,Furniture,Chair,3,3500,5,9975.0,914.09,Cash,North
101820,2025-10-28,Pooja,Male,37,Hyderabad,Telangana,Electronics,Mobile,2,18000,25,27000.0,3938.65,UPI,South
101821,2025-09-24,Pooja,Male,57,Patna,Bihar,Furniture,Sofa,3,25000,10,67500.0,11427.97,UPI,East
101822,2025-08-08,Aman,Male,40,Bengaluru,Karnataka,Furniture,Sofa,4,25000,25,75000.0,17107.33,NetBanking,South
101823,2025-08-06,Ankit,Female,32,Lucknow,Uttar Pradesh,Electronics,Laptop,2,55000,0,110000.0,18634.07,UPI,North
101824,2025-04-10,Pooja,Male,22,Delhi,Delhi,Clothing,Shirt,3,1200,20,2880.0,522.4,NetBanking,North
101825,2025-09-13,Sneha,Male,28,Bengaluru,Karnataka,Electronics,Headphones,3,2500,5,7125.0,579.92,Card,South
101826,2025-05-26,Aman,Male,26,Kolkata,West Bengal,Grocery,Oil,3,1800,15,4590.0,904.38,UPI,East
101827,2025-01-21,Pooja,Male,39,Lucknow,Uttar Pradesh,Electronics,Smartwatch,5,5000,5,23750.0,3171.36,Cash,North
101828,2025-09-01,Ayush,Female,60,Lucknow,Uttar Pradesh,Clothing,Jeans,1,2200,0,2200.0,285.8,Cash,North
101829,2025-02-26,Aman,Female,38,Delhi,Delhi,Clothing,Shirt,1,1200,25,900.0,199.73,UPI,North
101830,2025-07-19,Rahul,Female,37,Kolkata,West Bengal,Furniture,Bed,5,32000,5,152000.0,32938.68,UPI,East
101831,2025-05-14,Ayush,Female,23,Jaipur,Rajasthan,Furniture,Chair,3,3500,25,7875.0,1917.16,Card,North
101832,2025-08-22,Priya,Female,56,Pune,Maharashtra,Grocery,Rice,3,1200,10,3240.0,430.45,NetBanking,West
101833,2025-03-31,Pooja,Female,49,Kolkata,West Bengal,Electronics,Mobile,2,18000,10,32400.0,5683.92,Cash,East
101834,2025-08-03,Rahul,Female,38,Jaipur,Rajasthan,Clothing,Jeans,3,2200,25,4950.0,702.78,NetBanking,North
101835,2025-12-27,Priya,Male,24,Patna,Bihar,Grocery,Tea,5,450,10,2025.0,340.04,Cash,East
101836,2025-09-04,Rohit,Female,59,Ranchi,Jharkhand,Electronics,Headphones,2,2500,20,4000.0,364.18,Card,East
101837,2025-01-28,Rahul,Male,36,Lucknow,Uttar Pradesh,Clothing,Shirt,2,1200,0,2400.0,336.34,Card,North
101838,2025-11-11,Pooja,Female,40,Mumbai,Maharashtra,Grocery,Oil,3,1800,15,4590.0,533.65,NetBanking,West
101839,2025-01-21,Sneha,Male,21,Ranchi,Jharkhand,Clothing,Jacket,5,3500,10,15750.0,3188.53,UPI,East
101840,2025-03-19,Rahul,Male,29,Ranchi,Jharkhand,Furniture,Sofa,1,25000,15,21250.0,2854.83,Card,East
101841,2025-05-13,Karan,Female,42,Kolkata,West Bengal,Furniture,Chair,1,3500,25,2625.0,650.87,Cash,East
101842,2025-02-27,Riya,Male,58,Kolkata,West Bengal,Electronics,Smartwatch,2,5000,20,8000.0,1695.24,NetBanking,East
101843,2025-04-20,Ayush,Male,49,Patna,Bihar,Furniture,Sofa,4,25000,10,90000.0,11170.74,Card,East
101844,2025-01-07,Rahul,Male,25,Bengaluru,Karnataka,Grocery,Oil,3,1800,20,4320.0,514.41,NetBanking,South
101845,2025-02-06,Pooja,Female,60,Delhi,Delhi,Grocery,Tea,4,450,5,1710.0,264.79,Card,North
101846,2025-06-21,Aman,Female,18,Lucknow,Uttar Pradesh,Grocery,Sugar,1,600,5,570.0,107.22,Cash,North
101847,2025-06-02,Rahul,Female,18,Pune,Maharashtra,Clothing,Jacket,4,3500,20,11200.0,1287.34,Card,West
101848,2025-06-21,Priya,Male,55,Pune,Maharashtra,Grocery,Sugar,4,600,15,2040.0,181.84,Card,West
101849,2025-04-15,Pooja,Female,29,Pune,Maharashtra,Clothing,Shoes,2,2800,20,4480.0,702.8,Cash,West
101850,2025-08-23,Rohit,Female,30,Pune,Maharashtra,Furniture,Table,1,6500,15,5525.0,1281.62,NetBanking,West
101851,2025-07-24,Aman,Male,49,Pune,Maharashtra,Furniture,Table,3,6500,0,19500.0,1560.36,Cash,West
101852,2025-03-05,Aman,Male,31,Lucknow,Uttar Pradesh,Electronics,Laptop,2,55000,5,104500.0,22519.56,Card,North
101853,2025-01-03,Rahul,Female,39,Pune,Maharashtra,Electronics,Mobile,3,18000,5,51300.0,7672.3,UPI,West
101854,2025-01-18,Riya,Female,52,Lucknow,Uttar Pradesh,Furniture,Bed,4,32000,20,102400.0,23780.71,NetBanking,North
101855,2025-02-15,Aman,Male,42,Pune,Maharashtra,Furniture,Table,1,6500,5,6175.0,1314.87,UPI,West
101856,2025-10-15,Priya,Female,46,Delhi,Delhi,Grocery,Sugar,1,600,10,540.0,127.76,Cash,North
101857,2025-05-09,Neha,Male,48,Delhi,Delhi,Grocery,Rice,1,1200,5,1140.0,215.41,UPI,North
101858,2025-01-25,Riya,Female,33,Delhi,Delhi,Electronics,Laptop,5,55000,15,233750.0,50586.01,UPI,North
101859,2025-12-10,Ayush,Male,43,Ranchi,Jharkhand,Grocery,Tea,3,450,5,1282.5,154.53,Cash,East
101860,2025-09-26,Riya,Female,18,Jaipur,Rajasthan,Clothing,Jeans,5,2200,0,11000.0,1101.86,Card,North
101861,2025-11-06,Neha,Female,36,Hyderabad,Telangana,Grocery,Rice,4,1200,5,4560.0,815.23,NetBanking,South
101862,2025-01-21,Sneha,Male,35,Bengaluru,Karnataka,Electronics,Headphones,1,2500,25,1875.0,164.14,Card,South
101863,2025-09-19,Ayush,Female,58,Bengaluru,Karnataka,Grocery,Rice,3,1200,15,3060.0,351.42,NetBanking,South
101864,2025-03-22,Rahul,Female,35,Ranchi,Jharkhand,Clothing,Jacket,5,3500,0,17500.0,4212.15,Cash,East
101865,2025-05-26,Pooja,Male,49,Bengaluru,Karnataka,Furniture,Sofa,1,25000,0,25000.0,4884.16,UPI,South
101866,2025-09-06,Aman,Female,28,Jaipur,Rajasthan,Clothing,Jeans,2,2200,10,3960.0,481.24,UPI,North
101867,2025-04-10,Pooja,Female,37,Patna,Bihar,Clothing,Shirt,1,1200,10,1080.0,123.86,UPI,East
101868,2025-05-07,Sneha,Female,49,Patna,Bihar,Electronics,Smartwatch,3,5000,0,15000.0,1470.83,Card,East
101869,2025-05-09,Ayush,Female,56,Patna,Bihar,Furniture,Bed,2,32000,10,57600.0,5481.3,NetBanking,East
101870,2025-02-28,Simran,Male,38,Ranchi,Jharkhand,Electronics,Laptop,1,55000,20,44000.0,8896.81,Card,East
101871,2025-12-14,Ankit,Female,28,Bengaluru,Karnataka,Furniture,Chair,5,3500,5,16625.0,3443.56,Card,South
101872,2025-05-20,Riya,Female,29,Pune,Maharashtra,Grocery,Oil,5,1800,0,9000.0,1242.87,Card,West
101873,2025-10-04,Rohit,Female,47,Lucknow,Uttar Pradesh,Clothing,Jeans,5,2200,25,8250.0,1444.42,UPI,North
101874,2025-01-10,Sneha,Male,45,Jaipur,Rajasthan,Grocery,Tea,5,450,15,1912.5,326.66,Card,North
101875,2025-12-31,Priya,Female,45,Bengaluru,Karnataka,Clothing,Jacket,1,3500,15,2975.0,735.88,UPI,South
101876,2025-02-15,Neha,Male,24,Jaipur,Rajasthan,Clothing,Shoes,5,2800,0,14000.0,2046.21,Card,North
101877,2025-07-07,Karan,Female,23,Bengaluru,Karnataka,Grocery,Oil,5,1800,15,7650.0,1700.08,UPI,South
101878,2025-02-18,Sneha,Female,56,Pune,Maharashtra,Clothing,Shirt,2,1200,10,2160.0,352.26,UPI,West
101879,2025-03-03,Sneha,Male,35,Bengaluru,Karnataka,Electronics,Headphones,2,2500,15,4250.0,901.13,Card,South
101880,2025-12-26,Riya,Male,27,Jaipur,Rajasthan,Furniture,Table,4,6500,25,19500.0,1667.63,Card,North
101881,2025-03-09,Ayush,Male,41,Bengaluru,Karnataka,Furniture,Chair,1,3500,10,3150.0,529.87,Cash,South
101882,2025-05-09,Neha,Male,54,Ranchi,Jharkhand,Grocery,Rice,2,1200,15,2040.0,279.6,Cash,East
101883,2025-11-27,Ankit,Female,31,Delhi,Delhi,Grocery,Rice,5,1200,20,4800.0,892.74,NetBanking,North
101884,2025-08-10,Neha,Female,35,Jaipur,Rajasthan,Grocery,Sugar,1,600,20,480.0,85.4,UPI,North
101885,2025-09-13,Ankit,Male,53,Lucknow,Uttar Pradesh,Electronics,Mobile,1,18000,20,14400.0,2121.91,UPI,North
101886,2025-01-27,Ayush,Female,39,Kolkata,West Bengal,Electronics,Laptop,1,55000,10,49500.0,10594.92,Card,East
101887,2025-05-05,Karan,Male,27,Lucknow,Uttar Pradesh,Electronics,Headphones,1,2500,15,2125.0,452.51,Card,North
101888,2025-10-10,Riya,Male,57,Ranchi,Jharkhand,Clothing,Jacket,4,3500,10,12600.0,2938.2,NetBanking,East
101889,2025-04-17,Neha,Male,54,Bengaluru,Karnataka,Furniture,Sofa,1,25000,15,21250.0,3755.34,UPI,South
101890,2025-11-06,Ayush,Female,38,Patna,Bihar,Clothing,Jeans,3,2200,20,5280.0,741.9,Cash,East
101891,2025-03-13,Aman,Female,22,Pune,Maharashtra,Clothing,Shirt,1,1200,10,1080.0,201.54,Cash,West
101892,2025-07-16,Priya,Female,40,Ranchi,Jharkhand,Furniture,Chair,4,3500,10,12600.0,2706.84,NetBanking,East
101893,2025-06-02,Aman,Male,40,Pune,Maharashtra,Furniture,Chair,5,3500,25,13125.0,1325.06,NetBanking,West
101894,2025-05-29,Sneha,Female,45,Mumbai,Maharashtra,Furniture,Sofa,4,25000,15,85000.0,20371.04,Cash,West
101895,2025-06-01,Karan,Male,56,Kolkata,West Bengal,Electronics,Headphones,2,2500,10,4500.0,802.18,Cash,East
101896,2025-01-14,Priya,Female,59,Patna,Bihar,Electronics,Smartwatch,2,5000,10,9000.0,2124.0,Card,East
101897,2025-03-24,Rahul,Male,38,Delhi,Delhi,Electronics,Mobile,3,18000,20,43200.0,9840.67,NetBanking,North
101898,2025-05-29,Simran,Male,47,Lucknow,Uttar Pradesh,Grocery,Tea,2,450,20,720.0,63.32,Card,North
101899,2025-03-09,Priya,Female,22,Jaipur,Rajasthan,Furniture,Table,4,6500,20,20800.0,4260.52,UPI,North
101900,2025-09-12,Aman,Male,52,Hyderabad,Telangana,Electronics,Smartwatch,2,5000,20,8000.0,708.62,NetBanking,South
101901,2025-12-14,Riya,Female,56,Patna,Bihar,Clothing,Jacket,2,3500,5,6650.0,1380.78,NetBanking,East
101902,2025-09-09,Aman,Female,55,Mumbai,Maharashtra,Clothing,Jacket,1,3500,0,3500.0,419.36,NetBanking,West
101903,2025-06-30,Sneha,Male,24,Bengaluru,Karnataka,Electronics,Smartwatch,2,5000,0,10000.0,1569.15,Cash,South
101904,2025-12-28,Pooja,Male,48,Mumbai,Maharashtra,Clothing,Shirt,4,1200,5,4560.0,754.56,UPI,West
101905,2025-01-11,Karan,Male,34,Bengaluru,Karnataka,Furniture,Sofa,3,25000,0,75000.0,11007.04,NetBanking,South
101906,2025-12-24,Riya,Female,34,Bengaluru,Karnataka,Furniture,Chair,1,3500,20,2800.0,414.49,Card,South
101907,2025-04-13,Ayush,Male,32,Ranchi,Jharkhand,Furniture,Sofa,1,25000,20,20000.0,3752.99,Cash,East
101908,2025-03-03,Karan,Female,46,Mumbai,Maharashtra,Electronics,Laptop,3,55000,0,165000.0,40807.2,UPI,West
101909,2025-01-13,Rohit,Female,35,Jaipur,Rajasthan,Furniture,Bed,2,32000,15,54400.0,7370.81,Card,North
101910,2025-06-20,Karan,Female,24,Mumbai,Maharashtra,Furniture,Chair,5,3500,25,13125.0,1209.89,Cash,West
101911,2025-10-01,Ayush,Male,42,Bengaluru,Karnataka,Clothing,Jeans,5,2200,0,11000.0,1936.78,Card,South
101912,2025-05-11,Karan,Female,35,Patna,Bihar,Furniture,Table,1,6500,25,4875.0,462.57,NetBanking,East
101913,2025-05-22,Ayush,Male,32,Bengaluru,Karnataka,Electronics,Headphones,3,2500,15,6375.0,1497.09,NetBanking,South
101914,2025-11-17,Priya,Female,54,Delhi,Delhi,Grocery,Rice,2,1200,5,2280.0,197.39,Card,North
101915,2025-09-21,Sneha,Male,38,Pune,Maharashtra,Clothing,Jeans,5,2200,5,10450.0,2086.64,Cash,West
101916,2025-12-09,Ayush,Female,60,Mumbai,Maharashtra,Electronics,Laptop,5,55000,0,275000.0,31051.5,Card,West
101917,2025-03-31,Ayush,Female,58,Delhi,Delhi,Electronics,Smartwatch,2,5000,10,9000.0,1373.44,NetBanking,North
101918,2025-06-13,Ayush,Male,43,Mumbai,Maharashtra,Furniture,Sofa,4,25000,0,100000.0,15782.9,Cash,West
101919,2025-10-03,Ankit,Male,49,Delhi,Delhi,Clothing,Shoes,2,2800,15,4760.0,675.48,Cash,North
101920,2025-06-29,Sneha,Female,19,Lucknow,Uttar Pradesh,Furniture,Bed,3,32000,10,86400.0,14781.11,NetBanking,North
101921,2025-09-15,Rohit,Male,52,Pune,Maharashtra,Electronics,Smartwatch,3,5000,20,12000.0,2655.76,NetBanking,West
101922,2025-04-18,Rahul,Female,33,Lucknow,Uttar Pradesh,Electronics,Laptop,4,55000,10,198000.0,40634.53,Cash,North
101923,2025-11-26,Sneha,Female,30,Ranchi,Jharkhand,Clothing,Jeans,1,2200,0,2200.0,377.49,Cash,East
101924,2025-12-09,Rahul,Male,40,Kolkata,West Bengal,Grocery,Rice,1,1200,10,1080.0,103.71,Cash,East
101925,2025-10-05,Pooja,Male,23,Bengaluru,Karnataka,Grocery,Rice,4,1200,20,3840.0,668.35,Cash,South
101926,2025-01-24,Simran,Male,40,Pune,Maharashtra,Furniture,Bed,2,32000,15,54400.0,10352.34,UPI,West
101927,2025-05-04,Ankit,Male,22,Kolkata,West Bengal,Clothing,Jacket,5,3500,10,15750.0,3427.38,NetBanking,East
101928,2025-05-21,Rahul,Male,28,Jaipur,Rajasthan,Furniture,Bed,3,32000,5,91200.0,11671.74,Card,North
101929,2025-01-10,Ayush,Female,50,Kolkata,West Bengal,Electronics,Mobile,2,18000,15,30600.0,2602.14,Card,East
101930,2025-10-15,Rohit,Female,22,Delhi,Delhi,Electronics,Smartwatch,5,5000,10,22500.0,4686.46,Card,North
101931,2025-03-24,Pooja,Male,30,Ranchi,Jharkhand,Grocery,Tea,1,450,5,427.5,99.94,Cash,East
101932,2025-10-02,Priya,Male,24,Jaipur,Rajasthan,Clothing,Shirt,4,1200,0,4800.0,785.93,Card,North
101933,2025-10-21,Ankit,Female,21,Jaipur,Rajasthan,Furniture,Sofa,2,25000,0,50000.0,11199.49,NetBanking,North
101934,2025-05-13,Simran,Female,48,Pune,Maharashtra,Clothing,Shoes,3,2800,15,7140.0,1245.03,NetBanking,West
101935,2025-04-21,Riya,Male,60,Lucknow,Uttar Pradesh,Electronics,Laptop,4,55000,15,187000.0,43223.58,Cash,North
101936,2025-07-05,Priya,Female,35,Hyderabad,Telangana,Grocery,Tea,4,450,10,1620.0,271.4,UPI,South
101937,2025-05-04,Riya,Male,56,Mumbai,Maharashtra,Grocery,Rice,3,1200,20,2880.0,664.14,UPI,West
101938,2025-03-20,Pooja,Male,33,Hyderabad,Telangana,Grocery,Tea,4,450,0,1800.0,299.79,Card,South
101939,2025-10-14,Neha,Male,42,Jaipur,Rajasthan,Clothing,Jeans,5,2200,0,11000.0,1117.08,NetBanking,North
101940,2025-03-13,Simran,Male,19,Jaipur,Rajasthan,Clothing,Shirt,1,1200,10,1080.0,121.16,Cash,North
101941,2025-09-05,Sneha,Male,46,Kolkata,West Bengal,Electronics,Mobile,3,18000,15,45900.0,7705.66,NetBanking,East
101942,2025-05-15,Ankit,Male,52,Patna,Bihar,Clothing,Shirt,5,1200,5,5700.0,1157.75,Card,East
101943,2025-06-14,Neha,Female,23,Ranchi,Jharkhand,Electronics,Laptop,2,55000,10,99000.0,10201.71,UPI,East
101944,2025-01-03,Rahul,Female,56,Delhi,Delhi,Grocery,Tea,2,450,20,720.0,112.15,UPI,North
101945,2025-09-14,Rahul,Female,26,Mumbai,Maharashtra,Grocery,Sugar,1,600,15,510.0,85.65,Card,West
101946,2025-02-11,Rahul,Female,32,Pune,Maharashtra,Electronics,Headphones,3,2500,0,7500.0,1375.51,NetBanking,West
101947,2025-05-06,Neha,Male,53,Lucknow,Uttar Pradesh,Electronics,Smartwatch,1,5000,15,4250.0,937.76,UPI,North
101948,2025-11-29,Riya,Male,46,Delhi,Delhi,Clothing,Shirt,2,1200,5,2280.0,540.94,Card,North
101949,2025-11-03,Aman,Female,37,Delhi,Delhi,Furniture,Table,5,6500,15,27625.0,5336.72,Cash,North
101950,2025-08-06,Ankit,Female,41,Kolkata,West Bengal,Electronics,Laptop,3,55000,5,156750.0,29338.35,Card,East
101951,2025-11-02,Neha,Male,44,Hyderabad,Telangana,Clothing,Shoes,1,2800,5,2660.0,379.72,UPI,South
101952,2025-03-04,Pooja,Female,57,Hyderabad,Telangana,Electronics,Laptop,3,55000,25,123750.0,10683.5,NetBanking,South
101953,2025-04-06,Karan,Female,18,Kolkata,West Bengal,Clothing,Jacket,2,3500,10,6300.0,1303.81,NetBanking,East
101954,2025-05-10,Priya,Male,54,Jaipur,Rajasthan,Grocery,Oil,2,1800,25,2700.0,659.37,UPI,North
101955,2025-04-26,Rahul,Female,60,Delhi,Delhi,Clothing,Jacket,4,3500,15,11900.0,1977.19,Cash,North
101956,2025-05-29,Sneha,Male,35,Bengaluru,Karnataka,Grocery,Oil,5,1800,0,9000.0,1457.67,NetBanking,South
101957,2025-06-17,Rohit,Female,51,Jaipur,Rajasthan,Electronics,Smartwatch,4,5000,15,17000.0,1573.69,Card,North
101958,2025-07-30,Ayush,Female,49,Hyderabad,Telangana,Clothing,Jeans,4,2200,15,7480.0,653.9,NetBanking,South
101959,2025-09-08,Rahul,Male,50,Jaipur,Rajasthan,Electronics,Smartwatch,5,5000,25,18750.0,3916.03,NetBanking,North
101960,2025-03-12,Aman,Female,33,Hyderabad,Telangana,Clothing,Jeans,5,2200,15,9350.0,1572.38,Cash,South
101961,2025-07-26,Aman,Male,23,Pune,Maharashtra,Clothing,Jeans,5,2200,25,8250.0,1248.1,NetBanking,West
101962,2025-12-21,Ayush,Female,32,Ranchi,Jharkhand,Clothing,Jacket,5,3500,0,17500.0,4260.36,NetBanking,East
101963,2025-08-05,Rahul,Male,40,Pune,Maharashtra,Grocery,Sugar,3,600,25,1350.0,217.5,UPI,West
101964,2025-12-15,Neha,Female,38,Jaipur,Rajasthan,Clothing,Shirt,2,1200,10,2160.0,412.0,UPI,North
101965,2025-08-13,Aman,Male,27,Delhi,Delhi,Furniture,Table,1,6500,25,4875.0,831.05,Card,North
101966,2025-02-24,Aman,Male,59,Bengaluru,Karnataka,Furniture,Bed,2,32000,0,64000.0,9582.76,Cash,South
101967,2025-10-26,Ankit,Male,57,Hyderabad,Telangana,Clothing,Shoes,1,2800,25,2100.0,276.32,Cash,South
101968,2025-11-16,Karan,Male,32,Kolkata,West Bengal,Electronics,Laptop,3,55000,0,165000.0,34345.02,Card,East
101969,2025-08-03,Riya,Female,26,Jaipur,Rajasthan,Electronics,Smartwatch,2,5000,20,8000.0,849.52,Card,North
101970,2025-07-12,Karan,Female,56,Mumbai,Maharashtra,Furniture,Sofa,4,25000,20,80000.0,10173.08,NetBanking,West
101971,2025-08-17,Sneha,Female,30,Patna,Bihar,Clothing,Shoes,2,2800,15,4760.0,484.58,NetBanking,East
101972,2025-05-31,Ankit,Female,26,Kolkata,West Bengal,Furniture,Sofa,2,25000,25,37500.0,3106.93,Cash,East
101973,2025-05-14,Rahul,Male,21,Kolkata,West Bengal,Grocery,Oil,5,1800,25,6750.0,1326.99,NetBanking,East
101974,2025-06-11,Aman,Female,57,Delhi,Delhi,Furniture,Table,4,6500,10,23400.0,4073.96,Card,North
101975,2025-11-15,Rohit,Male,37,Jaipur,Rajasthan,Furniture,Sofa,2,25000,10,45000.0,6199.96,UPI,North
101976,2025-08-19,Karan,Female,20,Ranchi,Jharkhand,Grocery,Oil,4,1800,0,7200.0,1233.23,NetBanking,East
101977,2025-05-09,Riya,Female,39,Ranchi,Jharkhand,Grocery,Sugar,4,600,5,2280.0,337.64,Card,East
